Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code
dummy-product-name-1,,,,,,,,ml,,white,,,11253109,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,ml,,yellow,,,11253110,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,xs,,red,,,11253111,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,xs,,green,,,11253112,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,xs,,blue,,,11253113,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,xs,,white,,,11253114,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,xs,,yellow,,,11253115,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,X,,red,,,11253116,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,X,,green,,,11253117,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,X,,blue,,,11253118,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,X,,white,,,11253119,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,X,,yellow,,,11253120,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,L,,red,,,11253121,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,L,,green,,,11253122,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,L,,blue,,,11253123,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,L,,white,,,11253124,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,L,,yellow,,,11253125,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,M,,red,,,11253126,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,M,,green,,,11253127,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,M,,blue,,,11253128,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,M,,white,,,11253129,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,M,,yellow,,,11253130,0,shopify,8,deny,manual,79.00,82.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name,dummy Product name,"<p>[new_products]300[/new_products]</p>
[short_description]
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution.</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",otobi,table,"",true,Title,Default Title,,,,,"",0,,0,deny,manual,56.20,,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/2_d0cf719e-7944-4fe5-acfd-c59257777bf4.png?v=1536038811,1,,false,,It is a long established fact that a reader will be distracted by the readable content of a page when looki,,,,,,,,,,,,,,,kg,
dummy-product-name,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/3_d3f38121-bdd0-4c4a-ac63-c7b2bb35d12a.png?v=1536038813,2,,,,,,,,,,,,,,,,,,,,
dummy-product-name,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/4_2376dae6-f184-463e-b958-41f5677c5b0d.png?v=1536038816,3,,,,,,,,,,,,,,,,,,,,
dummy-product-name,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/5_5d2e07ce-098f-4dea-9944-6db7c4549abd.png?v=1536038818,4,,,,,,,,,,,,,,,,,,,,
dummy-product-name,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/6_45714ab8-5d9b-4021-9930-076a889615b4.png?v=1536038819,5,,,,,,,,,,,,,,,,,,,,
accusantium-doloremque,accusantium doloremque,"<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",hatil,assorted,"black, brown, cyan, glass, gold, gray, L, M, magenta, ml, partex, steel, wood, X, xl, xs, yellow",true,Size,xl,Color,yellow,Material,partex,"",0,,-1,deny,manual,130.00,150.00,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/1.png?v=1536038068,1,,false,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,yellow,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/2.png?v=1536038070,2,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,yellow,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/3.png?v=1536038072,3,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,black,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/4.png?v=1536038074,4,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,black,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/5.png?v=1536038075,5,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,black,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,brown,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,brown,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,brown,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,gray,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,gray,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,gray,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,magenta,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,magenta,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xl,,magenta,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,yellow,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,yellow,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,yellow,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,black,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,black,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,black,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,brown,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,brown,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,brown,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,gray,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,gray,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,gray,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,magenta,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,magenta,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,ml,,magenta,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,yellow,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,yellow,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,yellow,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,black,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,black,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,black,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,brown,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,brown,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,brown,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,gray,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,gray,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,gray,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,magenta,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,magenta,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,xs,,magenta,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,yellow,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,yellow,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,yellow,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,black,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,black,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,black,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,brown,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,brown,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,brown,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,gray,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,gray,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,gray,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,magenta,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,magenta,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,X,,magenta,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,yellow,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,yellow,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,yellow,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,black,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,black,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,black,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,brown,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,brown,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,brown,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,gray,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,gray,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,gray,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,magenta,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,magenta,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,L,,magenta,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,yellow,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,yellow,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,yellow,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,black,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,black,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,black,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,brown,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,brown,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,brown,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,gray,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,gray,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,gray,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,magenta,,partex,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,magenta,,wood,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
accusantium-doloremque,,,,,,,,M,,magenta,,glass,"",0,,1,deny,manual,130.00,150.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
fat-fermentum-metusid,fat fermentum metusid,"<p><span>[countdown]2019/01/15[/countdown]</span></p>
<p>[new_products]300[/new_products]</p>
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old.</p>
[short_description]
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution.</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",hatil,chair,"",true,Title,Default Title,,,,,"",0,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/8_90995015-cacf-46af-953f-68e36c464d73.png?v=1536039120,1,,false,,It is a long established fact that a reader will be distracted by the readable content,,,,,,,,,,,,,,,kg,
fat-fermentum-metusid,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/9_a18b01a4-2952-400e-ac9b-ec6774589a07.png?v=1536039122,2,,,,,,,,,,,,,,,,,,,,
fat-fermentum-metusid,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/10_fe49ac2b-f304-4535-acb0-b03e218f8585.png?v=1536039123,3,,,,,,,,,,,,,,,,,,,,
fat-fermentum-metusid,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/11_f96e9f26-63ab-41ba-a0a1-9df619244436.png?v=1536039124,4,,,,,,,,,,,,,,,,,,,,
fat-fermentum-metusid,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/12_03a52136-773a-463c-8ad9-39bb376c8994.png?v=1536039125,5,,,,,,,,,,,,,,,,,,,,
fat-fermentum-metusid,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/13_69a64290-33fe-4575-80d8-914d2d88fe70.png?v=1536039128,6,,,,,,,,,,,,,,,,,,,,
florem-ipsum-dolor-sit,florem ipsum dolor sit,"<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
<p><span>[short_description]</span></p>
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
<p><span>[/short_description] [product_description]</span></p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
<p><span>[/product_description]</span></p>",raggery,"","",true,Title,Default Title,,,,,"",0,shopify,1,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/10_29a16601-b402-487f-aa6b-3ca62d971a78.png?v=1536039133,1,,false,,"Lorem ipsum dolor amet, consectetur adipisicing elitest eiusmod tempor labore et dolore",,,,,,,,,,,,,,,kg,
florem-ipsum-dolor-sit,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/11_d08bebe0-3fdf-41af-91f0-7822a9b853b2.png?v=1536039135,2,,,,,,,,,,,,,,,,,,,,
florem-ipsum-dolor-sit,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/12_e3b9e527-e77b-477c-8778-1d2171561d6f.png?v=1536039136,3,,,,,,,,,,,,,,,,,,,,
